GHI,temp,pressure,humidity,wind_speed,rain_1h,snow_1h,clouds_all,isSun,sunlightTime,dayLength,SunlightTime/daylength,weather_type,hour,month,minute,sunlight_ratio_safe,night_indicator,ghi_temp_interaction,clear_sky_proxy,humidity_temp_interaction,wind_pressure_interaction,hour_sin,hour_cos,month_sin,month_cos,minute_sin,minute_cos,occupancy_proxy,heating_degree_gap,cooling_degree_gap,heating_load_proxy,cooling_load_proxy,thermal_inertia_proxy,comfort_gap,thermal_load_wh,Actual_Energy_Wh,Predicted_Energy_Wh,Absolute_Error,Error_Category,Thermal_Load_Wh,Comfort_Gap,Power_kW,Distance_km_per_hr,TA_ESI,Selected_Action,IoT_Actions
49.8,13.3,1017,68,2.9,0.0,0.0,100,1,720,975,0.74,4,14,5,30,0.738461537704142,0,662.34,0.0,904.4000000000001,2949.2999999999997,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,-0.8660254037844387,5.66553889764798e-16,-1.0,1.0,7.699999999999999,0.0,7.699999999999999,0.0,4.619999999999999,7.699999999999999,1108.7999999999997,366,613.8581908015301,247.8581908015301,High Error (>60%),1108.7999999999997,7.699999999999999,2.4554327632061206,491.0865526412241,0.3563435821006177,HVAC Moderation,Adjust HVAC setpoint; Reduce cooling or heating intensity
36.2,13.3,1017,68,2.9,0.0,0.0,100,1,735,975,0.75,4,14,5,45,0.7538461530729783,0,481.46000000000004,0.0,904.4000000000001,2949.2999999999997,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,-0.8660254037844387,-1.0,-1.8369701987210297e-16,1.0,7.699999999999999,0.0,7.699999999999999,0.0,4.619999999999999,7.699999999999999,1108.7999999999997,537,424.5463604590718,112.45363954092818,Low Error (20-50%),1108.7999999999997,7.699999999999999,1.6981854418362874,339.63708836725743,0.27687570866577743,HVAC Moderation,Adjust HVAC setpoint; Reduce cooling or heating intensity
26.4,12.7,1018,69,3.6,0.0,0.0,100,1,750,975,0.77,4,15,5,0,0.7692307684418146,0,335.28,0.0,876.3,3664.8,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,-0.8660254037844387,0.0,1.0,1.0,8.3,0.0,8.3,0.0,4.619999999999999,8.3,1180.8000000000002,424,319.0560896913367,104.9439103086633,Low Error (20-50%),1180.8000000000002,8.3,1.2762243587653468,255.24487175306936,0.21272446848168775,HVAC Moderation,Adjust HVAC setpoint; Reduce cooling or heating intensity
28.4,12.7,1018,69,3.6,0.0,0.0,100,1,765,975,0.78,4,15,5,15,0.7846153838106509,0,360.67999999999995,0.0,876.3,3664.8,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,-0.8660254037844387,1.0,2.83276944882399e-16,1.0,8.3,0.0,8.3,0.0,4.98,8.3,1195.2,281,324.3556186900417,43.355618690041695,Very Low Error (<20%),1195.2,8.3,1.2974224747601668,259.48449495203334,0.21345425892090977,HVAC Moderation,Adjust HVAC setpoint; Reduce cooling or heating intensity
29.3,12.7,1018,69,3.6,0.0,0.0,100,1,780,975,0.8,4,15,5,30,0.7999999991794872,0,372.11,0.0,876.3,3664.8,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,-0.8660254037844387,5.66553889764798e-16,-1.0,1.0,8.3,0.0,8.3,0.0,4.98,8.3,1195.2,303,355.59693400372595,52.59693400372595,Very Low Error (<20%),1195.2,8.3,1.4223877360149038,284.47754720298076,0.22929948207749815,HVAC Moderation,Adjust HVAC setpoint; Reduce cooling or heating intensity
20.9,12.7,1018,69,3.6,0.0,0.0,100,1,795,975,0.82,4,15,5,45,0.8153846145483234,0,265.42999999999995,0.0,876.3,3664.8,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,-0.8660254037844387,-1.0,-1.8369701987210297e-16,1.0,8.3,0.0,8.3,0.0,4.98,8.3,1195.2,424,264.2186996549522,159.78130034504778,Low Error (20-50%),1195.2,8.3,1.0568747986198088,211.37495972396178,0.18104379472208842,HVAC Moderation,Adjust HVAC setpoint; Reduce cooling or heating intensity
10.5,12.5,1018,72,4.2,0.15,0.0,100,1,810,975,0.83,5,16,5,0,0.8307692299171597,0,131.25,0.0,900.0,4275.6,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,0.0,1.0,1.0,8.5,0.0,8.5,0.0,4.98,8.5,1219.2,291,141.81573540322492,149.18426459677508,Moderate Error (50-60%),1219.2,8.5,0.5672629416128997,113.45258832257994,0.1041984538532988,HVAC Moderation,Adjust HVAC setpoint; Reduce cooling or heating intensity
7.6,12.5,1018,72,4.2,0.15,0.0,100,1,825,975,0.85,5,16,5,15,0.846153845285996,0,95.0,0.0,900.0,4275.6,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,1.0,2.83276944882399e-16,1.0,8.5,0.0,8.5,0.0,5.1,8.5,1224.0,91,118.69018570522731,27.690185705227307,Low Error (20-50%),1224.0,8.5,0.47476074282090924,94.95214856418184,0.08839729885602002,HVAC Moderation,Adjust HVAC setpoint; Reduce cooling or heating intensity
6.4,12.5,1018,72,4.2,0.15,0.0,100,1,840,975,0.86,5,16,5,30,0.8615384606548323,0,80.0,0.0,900.0,4275.6,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,5.66553889764798e-16,-1.0,1.0,8.5,0.0,8.5,0.0,5.1,8.5,1224.0,12,101.573434865163,89.573434865163,High Error (>60%),1224.0,8.5,0.406293739460652,81.2587478921304,0.07662603377297537,HVAC Moderation,Adjust HVAC setpoint; Reduce cooling or heating intensity
22.7,12.5,1018,72,4.2,0.15,0.0,100,1,855,975,0.88,5,16,5,45,0.8769230760236686,0,283.75,0.0,900.0,4275.6,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,-1.0,-1.8369701987210297e-16,1.0,8.5,0.0,8.5,0.0,5.1,8.5,1224.0,32,204.87371974777622,172.87371974777622,High Error (>60%),1224.0,8.5,0.8194948789911048,163.898975798221,0.14338126369946752,HVAC Moderation,Adjust HVAC setpoint; Reduce cooling or heating intensity
26.6,11.9,1019,81,3.9,0.34,0.0,100,1,870,975,0.89,5,17,5,0,0.892307691392505,0,316.54,0.0,963.9,3974.1,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387,0.0,1.0,1.0,9.1,0.0,9.1,0.0,5.1,9.1,1296.0,42,201.55356321413072,159.55356321413072,High Error (>60%),1296.0,9.1,0.8062142528565229,161.2428505713046,0.1345885503066461,HVAC Moderation,Adjust HVAC setpoint; Reduce cooling or heating intensity
31.1,11.9,1019,81,3.9,0.34,0.0,100,1,885,975,0.91,5,17,5,15,0.9076923067613413,0,370.09000000000003,0.0,963.9,3974.1,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387,1.0,2.83276944882399e-16,1.0,9.1,0.0,9.1,0.0,5.46,9.1,1310.4,69,212.15057311305029,143.15057311305029,High Error (>60%),1310.4,9.1,0.8486022924522011,169.72045849044022,0.13933893344504295,HVAC Moderation,Adjust HVAC setpoint; Reduce cooling or heating intensity
14.9,11.9,1019,81,3.9,0.34,0.0,100,1,900,975,0.92,5,17,5,30,0.9230769221301776,0,177.31,0.0,963.9,3974.1,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387,5.66553889764798e-16,-1.0,1.0,9.1,0.0,9.1,0.0,5.46,9.1,1310.4,42,94.2962999563223,52.2962999563223,High Error (>60%),1310.4,9.1,0.3771851998252892,75.43703996505783,0.06712931463699663,HVAC Moderation,Adjust HVAC setpoint; Reduce cooling or heating intensity
7.2,11.9,1019,81,3.9,0.34,0.0,100,1,915,975,0.94,5,17,5,45,0.9384615374990138,0,85.68,0.0,963.9,3974.1,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387,-1.0,-1.8369701987210297e-16,1.0,9.1,0.0,9.1,0.0,5.46,9.1,1310.4,5,46.19304495143503,41.19304495143503,High Error (>60%),1310.4,9.1,0.18477217980574012,36.95443596114802,0.0340507752780333,HVAC Moderation,Adjust HVAC setpoint; Reduce cooling or heating intensity
4.1,11.0,1019,88,2.8,0.42,0.0,100,1,930,975,0.95,5,18,5,0,0.9538461528678501,0,45.099999999999994,0.0,968.0,2853.2,-1.0,-1.8369701987210297e-16,0.49999999999999994,-0.8660254037844387,0.0,1.0,1.0,10.0,0.0,10.0,0.0,5.46,10.0,1418.4,0,17.98741176068164,17.98741176068164,Zero-Actual / Undefined % Error,1418.4,10.0,0.07194964704272655,14.38992940854531,0.012522674315357942,HVAC Moderation,Adjust HVAC setpoint; Reduce cooling or heating intensity
6.4,11.0,1019,88,2.8,0.42,0.0,100,1,945,975,0.97,5,18,5,15,0.9692307682366864,0,70.4,0.0,968.0,2853.2,-1.0,-1.8369701987210297e-16,0.49999999999999994,-0.8660254037844387,1.0,2.83276944882399e-16,1.0,10.0,0.0,10.0,0.0,6.0,10.0,1440.0,0,30.789254204203335,30.789254204203335,Zero-Actual / Undefined % Error,1440.0,10.0,0.12315701681681333,24.63140336336267,0.020933831339370625,HVAC Moderation,Adjust HVAC setpoint; Reduce cooling or heating intensity
4.3,11.0,1019,88,2.8,0.42,0.0,100,1,960,975,0.98,5,18,5,30,0.9846153836055227,0,47.3,0.0,968.0,2853.2,-1.0,-1.8369701987210297e-16,0.49999999999999994,-0.8660254037844387,5.66553889764798e-16,-1.0,1.0,10.0,0.0,10.0,0.0,6.0,10.0,1440.0,0,10.787007907153212,10.787007907153212,Zero-Actual / Undefined % Error,1440.0,10.0,0.043148031628612846,8.62960632572257,0.007435280189942446,HVAC Moderation,Adjust HVAC setpoint; Reduce cooling or heating intensity
1.1,11.0,1019,88,2.8,0.42,0.0,100,1,975,975,1.0,5,18,5,45,0.999999998974359,0,12.100000000000001,0.0,968.0,2853.2,-1.0,-1.8369701987210297e-16,0.49999999999999994,-0.8660254037844387,-1.0,-1.8369701987210297e-16,1.0,10.0,0.0,10.0,0.0,6.0,10.0,1440.0,0,-4.995903305469671,4.995903305469671,Zero-Actual / Undefined % Error,1440.0,10.0,-0.019983613221878683,-3.996722644375737,-0.0034814557766741304,HVAC Moderation,Adjust HVAC setpoint; Reduce cooling or heating intensity
0.0,10.8,1020,91,2.5,0.0,0.0,100,0,0,975,0.0,4,19,5,0,0.0,1,0.0,0.0,982.8000000000001,2550.0,-0.9659258262890684,0.2588190451025203,0.49999999999999994,-0.8660254037844387,0.0,1.0,1.0,10.2,0.0,10.2,0.0,6.0,10.2,1464.0,0,1.4050249330223654,1.4050249330223654,Zero-Actual / Undefined % Error,1464.0,10.2,0.005620099732089462,1.1240199464178924,0.0009587963110251973,HVAC Moderation,Adjust HVAC setpoint; Reduce cooling or heating intensity
0.0,10.8,1020,91,2.5,0.0,0.0,100,0,0,975,0.0,4,19,5,15,0.0,1,0.0,0.0,982.8000000000001,2550.0,-0.9659258262890684,0.2588190451025203,0.49999999999999994,-0.8660254037844387,1.0,2.83276944882399e-16,1.0,10.2,0.0,10.2,0.0,6.119999999999999,10.2,1468.8,0,1.5998229557366668,1.5998229557366668,Zero-Actual / Undefined % Error,1468.8,10.2,0.006399291822946667,1.2798583645893333,0.0010880190065806388,HVAC Moderation,Adjust HVAC setpoint; Reduce cooling or heating intensity
0.0,10.8,1020,91,2.5,0.0,0.0,100,0,0,975,0.0,4,19,5,30,0.0,1,0.0,0.0,982.8000000000001,2550.0,-0.9659258262890684,0.2588190451025203,0.49999999999999994,-0.8660254037844387,5.66553889764798e-16,-1.0,1.0,10.2,0.0,10.2,0.0,6.119999999999999,10.2,1468.8,0,1.9273902899810387,1.9273902899810387,Zero-Actual / Undefined % Error,1468.8,10.2,0.007709561159924155,1.5419122319848308,0.0013105013895814619,HVAC Moderation,Adjust HVAC setpoint; Reduce cooling or heating intensity
0.0,10.8,1020,91,2.5,0.0,0.0,100,0,0,975,0.0,4,19,5,45,0.0,1,0.0,0.0,982.8000000000001,2550.0,-0.9659258262890684,0.2588190451025203,0.49999999999999994,-0.8660254037844387,-1.0,-1.8369701987210297e-16,1.0,10.2,0.0,10.2,0.0,6.119999999999999,10.2,1468.8,0,1.427314688940922,1.427314688940922,Zero-Actual / Undefined % Error,1468.8,10.2,0.005709258755763689,1.1418517511527377,0.0009708122503982248,HVAC Moderation,Adjust HVAC setpoint; Reduce cooling or heating intensity
0.0,10.1,1020,93,2.9,0.0,0.0,100,0,0,975,0.0,4,20,5,0,0.0,1,0.0,0.0,939.3,2958.0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,0.0,1.0,1.0,10.9,0.0,10.9,0.0,6.119999999999999,10.9,1552.8,0,1.7162540583029167,1.7162540583029167,Zero-Actual / Undefined % Error,1552.8,10.9,0.006865016233211667,1.3730032466423334,0.0011040438160220766,HVAC Moderation,Adjust HVAC setpoint; Reduce cooling or heating intensity
0.0,10.1,1020,93,2.9,0.0,0.0,100,0,0,975,0.0,4,20,5,15,0.0,1,0.0,0.0,939.3,2958.0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,1.0,2.83276944882399e-16,1.0,10.9,0.0,10.9,0.0,6.54,10.9,1569.6,0,1.741394657867459,1.741394657867459,Zero-Actual / Undefined % Error,1569.6,10.9,0.0069655786314698365,1.3931157262939673,0.0011082217159679652,HVAC Moderation,Adjust HVAC setpoint; Reduce cooling or heating intensity
0.0,10.1,1020,93,2.9,0.0,0.0,100,0,0,975,0.0,4,20,5,30,0.0,1,0.0,0.0,939.3,2958.0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,5.66553889764798e-16,-1.0,1.0,10.9,0.0,10.9,0.0,6.54,10.9,1569.6,0,2.068961992111831,2.068961992111831,Zero-Actual / Undefined % Error,1569.6,10.9,0.008275847968447325,1.655169593689465,0.0013164107969486035,HVAC Moderation,Adjust HVAC setpoint; Reduce cooling or heating intensity
0.0,10.1,1020,93,2.9,0.0,0.0,100,0,0,975,0.0,4,20,5,45,0.0,1,0.0,0.0,939.3,2958.0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,-1.0,-1.8369701987210297e-16,1.0,10.9,0.0,10.9,0.0,6.54,10.9,1569.6,0,1.7069857085507554,1.7069857085507554,Zero-Actual / Undefined % Error,1569.6,10.9,0.006827942834203022,1.3655885668406043,0.0010863476857099793,HVAC Moderation,Adjust HVAC setpoint; Reduce cooling or heating intensity
0.0,9.0,1021,92,3.0,0.0,0.0,87,0,0,975,0.0,4,21,5,0,0.0,1,0.0,0.0,828.0,3063.0,-0.7071067811865477,0.7071067811865474,0.49999999999999994,-0.8660254037844387,0.0,1.0,1.0,12.0,0.0,12.0,0.0,6.54,12.0,1701.6,0,0.11656469291263748,0.11656469291263748,Zero-Actual / Undefined % Error,1701.6,12.0,0.00046625877165054993,0.09325175433010999,6.849830063514375e-05,HVAC Moderation,Adjust HVAC setpoint; Reduce cooling or heating intensity
0.0,9.0,1021,92,3.0,0.0,0.0,87,0,0,975,0.0,4,21,5,15,0.0,1,0.0,0.0,828.0,3063.0,-0.7071067811865477,0.7071067811865474,0.49999999999999994,-0.8660254037844387,1.0,2.83276944882399e-16,1.0,12.0,0.0,12.0,0.0,7.199999999999999,12.0,1728.0,0,-0.09733588444353754,0.09733588444353754,Zero-Actual / Undefined % Error,1728.0,12.0,-0.00038934353777415014,-0.07786870755483002,-5.63318098922129e-05,HVAC Moderation,Adjust HVAC setpoint; Reduce cooling or heating intensity
0.0,9.0,1021,92,3.0,0.0,0.0,87,0,0,975,0.0,4,21,5,30,0.0,1,0.0,0.0,828.0,3063.0,-0.7071067811865477,0.7071067811865474,0.49999999999999994,-0.8660254037844387,5.66553889764798e-16,-1.0,1.0,12.0,0.0,12.0,0.0,7.199999999999999,12.0,1728.0,0,0.23282746574799906,0.23282746574799906,Zero-Actual / Undefined % Error,1728.0,12.0,0.0009313098629919963,0.18626197259839924,0.00013471996476001062,HVAC Moderation,Adjust HVAC setpoint; Reduce cooling or heating intensity
0.0,9.0,1021,92,3.0,0.0,0.0,87,0,0,975,0.0,4,21,5,45,0.0,1,0.0,0.0,828.0,3063.0,-0.7071067811865477,0.7071067811865474,0.49999999999999994,-0.8660254037844387,-1.0,-1.8369701987210297e-16,1.0,12.0,0.0,12.0,0.0,7.199999999999999,12.0,1728.0,0,-0.2024902116322773,0.2024902116322773,Zero-Actual / Undefined % Error,1728.0,12.0,-0.0008099608465291092,-0.16199216930582183,-0.00011719556855935282,HVAC Moderation,Adjust HVAC setpoint; Reduce cooling or heating intensity
0.0,8.9,1021,94,3.2,0.0,0.0,56,0,0,975,0.0,3,22,5,0,0.0,1,0.0,0.0,836.6,3267.2000000000003,-0.5000000000000004,0.8660254037844384,0.49999999999999994,-0.8660254037844387,0.0,1.0,1.0,12.1,0.0,12.1,0.0,7.199999999999999,12.1,1740.0,0,-0.5647781984623835,0.5647781984623835,Zero-Actual / Undefined % Error,1740.0,12.1,-0.002259112793849534,-0.45182255876990685,-0.00032469056108496564,HVAC Moderation,Adjust HVAC setpoint; Reduce cooling or heating intensity
0.0,8.9,1021,94,3.2,0.0,0.0,56,0,0,975,0.0,3,22,5,15,0.0,1,0.0,0.0,836.6,3267.2000000000003,-0.5000000000000004,0.8660254037844384,0.49999999999999994,-0.8660254037844387,1.0,2.83276944882399e-16,1.0,12.1,0.0,12.1,0.0,7.26,12.1,1742.4,0,-0.39982183404248817,0.39982183404248817,Zero-Actual / Undefined % Error,1742.4,12.1,-0.0015992873361699526,-0.31985746723399056,-0.00022951882486827103,HVAC Moderation,Adjust HVAC setpoint; Reduce cooling or heating intensity
0.0,8.9,1021,94,3.2,0.0,0.0,56,0,0,975,0.0,3,22,5,30,0.0,1,0.0,0.0,836.6,3267.2000000000003,-0.5000000000000004,0.8660254037844384,0.49999999999999994,-0.8660254037844387,5.66553889764798e-16,-1.0,1.0,12.1,0.0,12.1,0.0,7.26,12.1,1742.4,0,-0.12850405345197688,0.12850405345197688,Zero-Actual / Undefined % Error,1742.4,12.1,-0.0005140162138079075,-0.10280324276158151,-7.375661811444953e-05,HVAC Moderation,Adjust HVAC setpoint; Reduce cooling or heating intensity
0.0,8.9,1021,94,3.2,0.0,0.0,56,0,0,975,0.0,3,22,5,45,0.0,1,0.0,0.0,836.6,3267.2000000000003,-0.5000000000000004,0.8660254037844384,0.49999999999999994,-0.8660254037844387,-1.0,-1.8369701987210297e-16,1.0,12.1,0.0,12.1,0.0,7.26,12.1,1742.4,0,-0.5638217308322534,0.5638217308322534,Zero-Actual / Undefined % Error,1742.4,12.1,-0.0022552869233290135,-0.4510573846658027,-0.00032369389127559587,HVAC Moderation,Adjust HVAC setpoint; Reduce cooling or heating intensity
0.0,8.4,1021,94,3.1,0.0,0.0,40,0,0,975,0.0,2,23,5,0,0.0,1,0.0,0.0,789.6,3165.1,-0.25881904510252157,0.9659258262890681,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.6,12.6,0.0,7.56,0.0,7.26,12.6,1197.6,0,0.9954088117273979,0.9954088117273979,Zero-Actual / Undefined % Error,1197.6,12.6,0.003981635246909592,0.7963270493819183,0.0008304794124680941,HVAC Moderation,Adjust HVAC setpoint; Reduce cooling or heating intensity
0.0,8.4,1021,94,3.1,0.0,0.0,40,0,0,975,0.0,2,23,5,15,0.0,1,0.0,0.0,789.6,3165.1,-0.25881904510252157,0.9659258262890681,0.49999999999999994,-0.8660254037844387,1.0,2.83276944882399e-16,0.6,12.6,0.0,7.56,0.0,4.536,12.6,1088.6399999999999,0,0.9198863290581106,0.9198863290581106,Zero-Actual / Undefined % Error,1088.6399999999999,12.6,0.0036795453162324424,0.7359090632464885,0.0008442733068240202,HVAC Moderation,Adjust HVAC setpoint; Reduce cooling or heating intensity
0.0,8.4,1021,94,3.1,0.0,0.0,40,0,0,975,0.0,2,23,5,30,0.0,1,0.0,0.0,789.6,3165.1,-0.25881904510252157,0.9659258262890681,0.49999999999999994,-0.8660254037844387,5.66553889764798e-16,-1.0,0.6,12.6,0.0,7.56,0.0,4.536,12.6,1088.6399999999999,0,1.191204109648622,1.191204109648622,Zero-Actual / Undefined % Error,1088.6399999999999,12.6,0.004764816438594488,0.9529632877188975,0.0010930170691238136,HVAC Moderation,Adjust HVAC setpoint; Reduce cooling or heating intensity
0.0,8.4,1021,94,3.1,0.0,0.0,40,0,0,975,0.0,2,23,5,45,0.0,1,0.0,0.0,789.6,3165.1,-0.25881904510252157,0.9659258262890681,0.49999999999999994,-0.8660254037844387,-1.0,-1.8369701987210297e-16,0.6,12.6,0.0,7.56,0.0,4.536,12.6,1088.6399999999999,0,0.7558864322683455,0.7558864322683455,Zero-Actual / Undefined % Error,1088.6399999999999,12.6,0.003023545729073382,0.6047091458146764,0.0006938583493737868,HVAC Moderation,Adjust HVAC setpoint; Reduce cooling or heating intensity
0.0,8.5,1022,95,3.2,0.0,0.0,23,0,0,990,0.0,2,0,5,0,0.0,1,0.0,0.0,807.5,3270.4,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.6,12.5,0.0,7.5,0.0,4.536,12.5,1081.44,0,2.6558139955727693,2.6558139955727693,Zero-Actual / Undefined % Error,1081.44,12.5,0.010623255982291076,2.1246511964582155,0.002449796373011194,HVAC Moderation,Adjust HVAC setpoint; Reduce cooling or heating intensity
0.0,8.5,1022,95,3.2,0.0,0.0,23,0,0,990,0.0,2,0,5,15,0.0,1,0.0,0.0,807.5,3270.4,0.0,1.0,0.49999999999999994,-0.8660254037844387,1.0,2.83276944882399e-16,0.6,12.5,0.0,7.5,0.0,4.5,12.5,1080.0,0,2.9642699984260927,2.9642699984260927,Zero-Actual / Undefined % Error,1080.0,12.5,0.011857079993704372,2.3714159987408743,0.0027371817130155355,HVAC Moderation,Adjust HVAC setpoint; Reduce cooling or heating intensity
0.0,8.5,1022,95,3.2,0.0,0.0,23,0,0,990,0.0,2,0,5,30,0.0,1,0.0,0.0,807.5,3270.4,0.0,1.0,0.49999999999999994,-0.8660254037844387,5.66553889764798e-16,-1.0,0.6,12.5,0.0,7.5,0.0,4.5,12.5,1080.0,0,3.4708720900317824,3.4708720900317824,Zero-Actual / Undefined % Error,1080.0,12.5,0.013883488360127129,2.776697672025426,0.0032034752167660416,HVAC Moderation,Adjust HVAC setpoint; Reduce cooling or heating intensity
0.0,8.5,1022,95,3.2,0.0,0.0,23,0,0,990,0.0,2,0,5,45,0.0,1,0.0,0.0,807.5,3270.4,0.0,1.0,0.49999999999999994,-0.8660254037844387,-1.0,-1.8369701987210297e-16,0.6,12.5,0.0,7.5,0.0,4.5,12.5,1080.0,0,3.0532399392242886,3.0532399392242886,Zero-Actual / Undefined % Error,1080.0,12.5,0.012212959756897155,2.442591951379431,0.002819104198955646,HVAC Moderation,Adjust HVAC setpoint; Reduce cooling or heating intensity
0.0,7.1,1021,95,3.4,0.0,0.0,9,0,0,990,0.0,1,1,5,0,0.0,1,0.0,0.0,674.5,3471.4,0.25881904510252074,0.9659258262890683,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.6,13.9,0.0,8.34,0.0,4.5,13.9,1180.8,0,4.96982531646872,4.96982531646872,Zero-Actual / Undefined % Error,1180.8,13.9,0.01987930126587488,3.975860253174976,0.004191222618564363,HVAC Moderation,Adjust HVAC setpoint; Reduce cooling or heating intensity
0.0,7.1,1021,95,3.4,0.0,0.0,9,0,0,990,0.0,1,1,5,15,0.0,1,0.0,0.0,674.5,3471.4,0.25881904510252074,0.9659258262890683,0.49999999999999994,-0.8660254037844387,1.0,2.83276944882399e-16,0.6,13.9,0.0,8.34,0.0,5.004,13.9,1200.96,0,5.122284870965484,5.122284870965484,Zero-Actual / Undefined % Error,1200.96,13.9,0.020489139483861937,4.097827896772388,0.004247044277966867,HVAC Moderation,Adjust HVAC setpoint; Reduce cooling or heating intensity
0.0,7.1,1021,95,3.4,0.0,0.0,9,0,0,990,0.0,1,1,5,30,0.0,1,0.0,0.0,674.5,3471.4,0.25881904510252074,0.9659258262890683,0.49999999999999994,-0.8660254037844387,5.66553889764798e-16,-1.0,0.6,13.9,0.0,8.34,0.0,5.004,13.9,1200.96,0,5.676413102036308,5.676413102036308,Zero-Actual / Undefined % Error,1200.96,13.9,0.02270565240814523,4.541130481629046,0.00470432769614418,HVAC Moderation,Adjust HVAC setpoint; Reduce cooling or heating intensity
0.0,7.1,1021,95,3.4,0.0,0.0,9,0,0,990,0.0,1,1,5,45,0.0,1,0.0,0.0,674.5,3471.4,0.25881904510252074,0.9659258262890683,0.49999999999999994,-0.8660254037844387,-1.0,-1.8369701987210297e-16,0.6,13.9,0.0,8.34,0.0,5.004,13.9,1200.96,0,5.258780951228814,5.258780951228814,Zero-Actual / Undefined % Error,1200.96,13.9,0.021035123804915255,4.207024760983051,0.00435972398201427,HVAC Moderation,Adjust HVAC setpoint; Reduce cooling or heating intensity
0.0,6.2,1021,96,3.2,0.0,0.0,3,0,0,990,0.0,1,2,5,0,0.0,1,0.0,0.0,595.2,3267.2000000000003,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.6,14.8,0.0,8.88,0.0,5.004,14.8,1265.7600000000002,0,5.833583067520314,5.833583067520314,Zero-Actual / Undefined % Error,1265.7600000000002,14.8,0.023334332270081255,4.666866454016251,0.00458761599666152,HVAC Moderation,Adjust HVAC setpoint; Reduce cooling or heating intensity
0.0,6.2,1021,96,3.2,0.0,0.0,3,0,0,990,0.0,1,2,5,15,0.0,1,0.0,0.0,595.2,3267.2000000000003,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387,1.0,2.83276944882399e-16,0.6,14.8,0.0,8.88,0.0,5.328,14.8,1278.7200000000003,0,5.945617351430288,5.945617351430288,Zero-Actual / Undefined % Error,1278.7200000000003,14.8,0.02378246940572115,4.75649388114423,0.004628143904917534,HVAC Moderation,Adjust HVAC setpoint; Reduce cooling or heating intensity
0.0,6.2,1021,96,3.2,0.0,0.0,3,0,0,990,0.0,1,2,5,30,0.0,1,0.0,0.0,595.2,3267.2000000000003,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387,5.66553889764798e-16,-1.0,0.6,14.8,0.0,8.88,0.0,5.328,14.8,1278.7200000000003,0,6.526653405433223,6.526653405433223,Zero-Actual / Undefined % Error,1278.7200000000003,14.8,0.02610661362173289,5.221322724346578,0.005078132966199013,HVAC Moderation,Adjust HVAC setpoint; Reduce cooling or heating intensity
0.4,6.2,1021,96,3.2,0.0,0.0,3,1,15,990,0.02,1,2,5,45,0.01515151513621059,0,2.4800000000000004,0.388,595.2,3267.2000000000003,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387,-1.0,-1.8369701987210297e-16,0.6,14.8,0.0,8.88,0.0,5.328,14.8,1278.7200000000003,0,13.256805334160685,13.256805334160685,Zero-Actual / Undefined % Error,1278.7200000000003,14.8,0.05302722133664274,10.605444267328547,0.010260869443759892,HVAC Moderation,Adjust HVAC setpoint; Reduce cooling or heating intensity
3.1,6.5,1021,96,3.2,0.0,0.0,9,1,30,990,0.03,1,3,5,0,0.03030303027242118,0,20.150000000000002,2.821,624.0,3267.2000000000003,0.7071067811865475,0.7071067811865476,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.6,14.5,0.0,8.7,0.0,5.328,14.5,1257.12,30,12.568050777299705,17.431949222700297,Moderate Error (50-60%),1257.12,14.5,0.05027220310919882,10.054440621839763,0.009898534336608936,HVAC Moderation,Adjust HVAC setpoint; Reduce cooling or heating intensity
